MSA,city,state_id,lat,lng,MSA
"Wedgefield, FL",Wedgefield,FL,28.4847,-81.0808,"Wedgefield, FL"
"Monona, WI",Monona,WI,43.054,-89.3334,"Monona, WI"
"Center Line, MI",Center Line,MI,42.4805,-83.0274,"Center Line, MI"
"Venice Gardens, FL",Venice Gardens,FL,27.0694,-82.4054,"Venice Gardens, FL"
"Broadview Park, FL",Broadview Park,FL,26.0979,-80.2088,"Broadview Park, FL"
"Pismo Beach, CA",Pismo Beach,CA,35.1484,-120.6492,"Pismo Beach, CA"
"Beebe, AR",Beebe,AR,35.0712,-91.8996,"Beebe, AR"
"Milliken, CO",Milliken,CO,40.3115,-104.8561,"Milliken, CO"
"Black Mountain, NC",Black Mountain,NC,35.6142,-82.3275,"Black Mountain, NC"
"Crestwood Village, NJ",Crestwood Village,NJ,39.9568,-74.3524,"Crestwood Village, NJ"
"Meadow Lakes, AK",Meadow Lakes,AK,61.638,-149.608,"Meadow Lakes, AK"
"Center Moriches, NY",Center Moriches,NY,40.8015,-72.796,"Center Moriches, NY"
"Port Jefferson, NY",Port Jefferson,NY,40.9465,-73.0579,"Port Jefferson, NY"
"Middleport, OH",Middleport,OH,38.9948,-82.0643,"Middleport, OH"
"Eaton, OH",Eaton,OH,39.7506,-84.6343,"Eaton, OH"
"Tuskegee, AL",Tuskegee,AL,32.4395,-85.7139,"Tuskegee, AL"
"South San Gabriel, CA",South San Gabriel,CA,34.0489,-118.0961,"South San Gabriel, CA"
"Ephrata, WA",Ephrata,WA,47.3122,-119.534,"Ephrata, WA"
"Rockwood, VA",Rockwood,VA,37.463,-77.5744,"Rockwood, VA"
"Leesville, LA",Leesville,LA,31.1397,-93.2741,"Leesville, LA"
"Oradell, NJ",Oradell,NJ,40.9562,-74.0314,"Oradell, NJ"
"Minnetrista, MN",Minnetrista,MN,44.9356,-93.7103,"Minnetrista, MN"
"Gering, NE",Gering,NE,41.8275,-103.6649,"Gering, NE"
"Harrison, TN",Harrison,TN,35.1276,-85.1464,"Harrison, TN"
"Hazard, KY",Hazard,KY,37.2583,-83.1977,"Hazard, KY"
"Summit Park, UT",Summit Park,UT,40.7432,-111.5814,"Summit Park, UT"
"Cherry Valley, CA",Cherry Valley,CA,33.9797,-116.9694,"Cherry Valley, CA"
"Omak, WA",Omak,WA,48.4228,-119.5159,"Omak, WA"
"Vandenberg Village, CA",Vandenberg Village,CA,34.7111,-120.4623,"Vandenberg Village, CA"
"West Dundee, IL",West Dundee,IL,42.0985,-88.3073,"West Dundee, IL"
"Blandon, PA",Blandon,PA,40.4446,-75.8799,"Blandon, PA"
"Duvall, WA",Duvall,WA,47.7354,-121.9726,"Duvall, WA"
"Vinton, VA",Vinton,VA,37.2746,-79.8887,"Vinton, VA"
"Joshua, TX",Joshua,TX,32.458,-97.3849,"Joshua, TX"
"Oak Hill, WV",Oak Hill,WV,37.9844,-81.1277,"Oak Hill, WV"
"Monument, CO",Monument,CO,39.0735,-104.8467,"Monument, CO"
"Croton-on-Hudson, NY",Croton-on-Hudson,NY,41.2005,-73.9002,"Croton-on-Hudson, NY"
"Bellevue, OH",Bellevue,OH,41.2743,-82.8394,"Bellevue, OH"
"Briarcliff Manor, NY",Briarcliff Manor,NY,41.14,-73.844,"Briarcliff Manor, NY"
"Mount Rainier, MD",Mount Rainier,MD,38.9423,-76.9645,"Mount Rainier, MD"
"Alliance, NE",Alliance,NE,42.1025,-102.8766,"Alliance, NE"
"Maplewood, MO",Maplewood,MO,38.6121,-90.324,"Maplewood, MO"
"Wickenburg, AZ",Wickenburg,AZ,33.9837,-112.7668,"Wickenburg, AZ"
"Selah, WA",Selah,WA,46.6482,-120.539,"Selah, WA"
"Shorewood, MN",Shorewood,MN,44.9033,-93.5903,"Shorewood, MN"
"Helena Valley West Central, MT",Helena Valley West Central,MT,46.6634,-112.0604,"Helena Valley West Central, MT"
"Applewood, CO",Applewood,CO,39.7524,-105.1605,"Applewood, CO"
"Kronenwetter, WI",Kronenwetter,WI,44.8164,-89.5807,"Kronenwetter, WI"
"Gilberts, IL",Gilberts,IL,42.1096,-88.3716,"Gilberts, IL"
"Bargersville, IN",Bargersville,IN,39.5412,-86.2004,"Bargersville, IN"
"Hampton, GA",Hampton,GA,33.3835,-84.2855,"Hampton, GA"
"Sudden Valley, WA",Sudden Valley,WA,48.7199,-122.3468,"Sudden Valley, WA"
"Hollymead, VA",Hollymead,VA,38.1266,-78.4386,"Hollymead, VA"
"Rockmart, GA",Rockmart,GA,34.0103,-85.0441,"Rockmart, GA"
"Lake Carmel, NY",Lake Carmel,NY,41.4612,-73.6681,"Lake Carmel, NY"
"Lockwood, MT",Lockwood,MT,45.8199,-108.4072,"Lockwood, MT"
"Wyoming, MN",Wyoming,MN,45.3365,-92.9766,"Wyoming, MN"
"Lake Dallas, TX",Lake Dallas,TX,33.1277,-97.0234,"Lake Dallas, TX"
"Bloomingdale, NJ",Bloomingdale,NJ,41.03,-74.3319,"Bloomingdale, NJ"
"Rolling Hills Estates, CA",Rolling Hills Estates,CA,33.7783,-118.3509,"Rolling Hills Estates, CA"
"North Bay Village, FL",North Bay Village,FL,25.8487,-80.1535,"North Bay Village, FL"
"South Cleveland, TN",South Cleveland,TN,35.1097,-84.9097,"South Cleveland, TN"
"Willits, CA",Willits,CA,39.4047,-123.3494,"Willits, CA"
"Clinton, IL",Clinton,IL,40.1468,-88.9633,"Clinton, IL"
"Skiatook, OK",Skiatook,OK,36.3694,-95.9819,"Skiatook, OK"
"Decorah, IA",Decorah,IA,43.3015,-91.7844,"Decorah, IA"
"Brookhaven, PA",Brookhaven,PA,39.8715,-75.3918,"Brookhaven, PA"
"Diamondhead, MS",Diamondhead,MS,30.3791,-89.3708,"Diamondhead, MS"
"Conshohocken, PA",Conshohocken,PA,40.0772,-75.3035,"Conshohocken, PA"
"Floresville, TX",Floresville,TX,29.14,-98.163,"Floresville, TX"
"Ripley, TN",Ripley,TN,35.7449,-89.5358,"Ripley, TN"
"Chardon, OH",Chardon,OH,41.5803,-81.2082,"Chardon, OH"
"Morehead, KY",Morehead,KY,38.1906,-83.4467,"Morehead, KY"
"Ripon, WI",Ripon,WI,43.8436,-88.8387,"Ripon, WI"
"Odessa, FL",Odessa,FL,28.182,-82.553,"Odessa, FL"
"Bellevue, PA",Bellevue,PA,40.4945,-80.055,"Bellevue, PA"
"Mayo, MD",Mayo,MD,38.9041,-76.518,"Mayo, MD"
"Northfield, NJ",Northfield,NJ,39.3718,-74.5543,"Northfield, NJ"
"Menominee, MI",Menominee,MI,45.122,-87.6234,"Menominee, MI"
"Pleasant Hills, PA",Pleasant Hills,PA,40.3298,-79.9596,"Pleasant Hills, PA"
"Pahokee, FL",Pahokee,FL,26.8202,-80.662,"Pahokee, FL"
"Ahuimanu, HI",Ahuimanu,HI,21.4379,-157.8404,"Ahuimanu, HI"
"Crete, IL",Crete,IL,41.44,-87.6236,"Crete, IL"
"Loudoun Valley Estates, VA",Loudoun Valley Estates,VA,38.9801,-77.5082,"Loudoun Valley Estates, VA"
"Chestnut Ridge, NY",Chestnut Ridge,NY,41.0829,-74.0551,"Chestnut Ridge, NY"
"Laurel Hill, VA",Laurel Hill,VA,38.7026,-77.2422,"Laurel Hill, VA"
"Island Lake, IL",Island Lake,IL,42.2783,-88.1999,"Island Lake, IL"
"Oak Brook, IL",Oak Brook,IL,41.8372,-87.9513,"Oak Brook, IL"
"Seaford, DE",Seaford,DE,38.6538,-75.611,"Seaford, DE"
"Evergreen, MT",Evergreen,MT,48.2308,-114.2701,"Evergreen, MT"
"Mascoutah, IL",Mascoutah,IL,38.5192,-89.8044,"Mascoutah, IL"
"Brazil, IN",Brazil,IN,39.5226,-87.124,"Brazil, IN"
"Aberdeen, NC",Aberdeen,NC,35.135,-79.4326,"Aberdeen, NC"
"Jennings Lodge, OR",Jennings Lodge,OR,45.3926,-122.6153,"Jennings Lodge, OR"
"Jefferson, WI",Jefferson,WI,43.0044,-88.8084,"Jefferson, WI"
"Paloma Creek South, TX",Paloma Creek South,TX,33.21,-96.9327,"Paloma Creek South, TX"
"Manhasset, NY",Manhasset,NY,40.7884,-73.6943,"Manhasset, NY"
"Green, OR",Green,OR,43.1509,-123.3854,"Green, OR"
"Lampasas, TX",Lampasas,TX,31.064,-98.1824,"Lampasas, TX"
"Village Green-Green Ridge, PA",Village Green-Green Ridge,PA,39.8638,-75.4256,"Village Green-Green Ridge, PA"
"Kensington, CT",Kensington,CT,41.6298,-72.7714,"Kensington, CT"
"Fort Belvoir, VA",Fort Belvoir,VA,38.7119,-77.1459,"Fort Belvoir, VA"
"Brentwood, MO",Brentwood,MO,38.6194,-90.3476,"Brentwood, MO"
"Laughlin, NV",Laughlin,NV,35.1316,-114.689,"Laughlin, NV"
"Aztec, NM",Aztec,NM,36.819,-107.9826,"Aztec, NM"
"St. Martin, MS",St. Martin,MS,30.4399,-88.8651,"St. Martin, MS"
"La Junta, CO",La Junta,CO,37.9792,-103.5473,"La Junta, CO"
"Murphy, MO",Murphy,MO,38.4922,-90.4856,"Murphy, MO"
"Southwest Ranches, FL",Southwest Ranches,FL,26.0476,-80.375,"Southwest Ranches, FL"
"Quincy, FL",Quincy,FL,30.5659,-84.5857,"Quincy, FL"
"Richland Hills, TX",Richland Hills,TX,32.8095,-97.2273,"Richland Hills, TX"
"Maryville, IL",Maryville,IL,38.7261,-89.9646,"Maryville, IL"
"Baltimore Highlands, MD",Baltimore Highlands,MD,39.2355,-76.6367,"Baltimore Highlands, MD"
"Caldwell, NJ",Caldwell,NJ,40.839,-74.2776,"Caldwell, NJ"
"Hillside, IL",Hillside,IL,41.8674,-87.9019,"Hillside, IL"
"Columbiana, OH",Columbiana,OH,40.8871,-80.675,"Columbiana, OH"
"Logan, OH",Logan,OH,39.5386,-82.4063,"Logan, OH"
"Batesville, IN",Batesville,IN,39.2974,-85.2139,"Batesville, IN"
"Glastonbury Center, CT",Glastonbury Center,CT,41.7019,-72.6001,"Glastonbury Center, CT"
"Sheboygan Falls, WI",Sheboygan Falls,WI,43.729,-87.8266,"Sheboygan Falls, WI"
"Temple Hills, MD",Temple Hills,MD,38.8106,-76.9495,"Temple Hills, MD"
"Wytheville, VA",Wytheville,VA,36.953,-81.0881,"Wytheville, VA"
"St. Francis, MN",St. Francis,MN,45.3991,-93.3902,"St. Francis, MN"
"Hitchcock, TX",Hitchcock,TX,29.2945,-95.025,"Hitchcock, TX"
"Catalina, AZ",Catalina,AZ,32.4848,-110.8998,"Catalina, AZ"
"Bonner Springs, KS",Bonner Springs,KS,39.0817,-94.8776,"Bonner Springs, KS"
"Long Grove, IL",Long Grove,IL,42.1968,-88.0057,"Long Grove, IL"
"Camp Hill, PA",Camp Hill,PA,40.2423,-76.9274,"Camp Hill, PA"
"Mansfield Center, MA",Mansfield Center,MA,42.0225,-71.218,"Mansfield Center, MA"
"Wilmington Manor, DE",Wilmington Manor,DE,39.6858,-75.5849,"Wilmington Manor, DE"
"Topanga, CA",Topanga,CA,34.0964,-118.6053,"Topanga, CA"
"Downingtown, PA",Downingtown,PA,40.0076,-75.7019,"Downingtown, PA"
"Grand Ledge, MI",Grand Ledge,MI,42.7534,-84.7448,"Grand Ledge, MI"
"Old Forge, PA",Old Forge,PA,41.3705,-75.7409,"Old Forge, PA"
"Lincolnshire, IL",Lincolnshire,IL,42.1957,-87.9182,"Lincolnshire, IL"
"Blair, NE",Blair,NE,41.5417,-96.1361,"Blair, NE"
"Jersey Village, TX",Jersey Village,TX,29.8903,-95.5721,"Jersey Village, TX"
"Lexington, TN",Lexington,TN,35.6618,-88.3945,"Lexington, TN"
"Richfield, UT",Richfield,UT,38.7628,-112.0926,"Richfield, UT"
"Centerville, GA",Centerville,GA,32.6342,-83.6853,"Centerville, GA"
"West Long Branch, NJ",West Long Branch,NJ,40.2883,-74.0185,"West Long Branch, NJ"
"Flushing, MI",Flushing,MI,43.0637,-83.8403,"Flushing, MI"
"Middletown, KY",Middletown,KY,38.241,-85.5215,"Middletown, KY"
"Ashland, VA",Ashland,VA,37.7596,-77.4715,"Ashland, VA"
"Fruitvale, CO",Fruitvale,CO,39.0933,-108.4789,"Fruitvale, CO"
"Seminole, TX",Seminole,TX,32.7208,-102.6503,"Seminole, TX"
"Altoona, WI",Altoona,WI,44.8029,-91.4385,"Altoona, WI"
"Grand Blanc, MI",Grand Blanc,MI,42.9258,-83.6181,"Grand Blanc, MI"
"Abingdon, VA",Abingdon,VA,36.7089,-81.9713,"Abingdon, VA"
"Bridge City, TX",Bridge City,TX,30.0298,-93.8406,"Bridge City, TX"
"Woodlake, CA",Woodlake,CA,36.4124,-119.0999,"Woodlake, CA"
"Hastings-on-Hudson, NY",Hastings-on-Hudson,NY,40.9902,-73.8801,"Hastings-on-Hudson, NY"
"Bryans Road, MD",Bryans Road,MD,38.6144,-77.085,"Bryans Road, MD"
"York, NE",York,NE,40.8698,-97.5928,"York, NE"
"Ashland, WI",Ashland,WI,46.5801,-90.8715,"Ashland, WI"
"Princeton, IL",Princeton,IL,41.3807,-89.464,"Princeton, IL"
"Sangaree, SC",Sangaree,SC,33.0328,-80.1253,"Sangaree, SC"
"Templeton, CA",Templeton,CA,35.556,-120.7182,"Templeton, CA"
"Los Fresnos, TX",Los Fresnos,TX,26.075,-97.4877,"Los Fresnos, TX"
"South Weber, UT",South Weber,UT,41.1334,-111.9392,"South Weber, UT"
"Watford City, ND",Watford City,ND,47.8028,-103.2678,"Watford City, ND"
"Crookston, MN",Crookston,MN,47.7747,-96.6062,"Crookston, MN"
"Madison Park, NJ",Madison Park,NJ,40.4461,-74.2959,"Madison Park, NJ"
"Covington, VA",Covington,VA,37.7785,-79.9868,"Covington, VA"
"Latrobe, PA",Latrobe,PA,40.3125,-79.3826,"Latrobe, PA"
"DeFuniak Springs, FL",DeFuniak Springs,FL,30.7123,-86.1208,"DeFuniak Springs, FL"
"Williamsburg, FL",Williamsburg,FL,28.4015,-81.4461,"Williamsburg, FL"
"Olivette, MO",Olivette,MO,38.6724,-90.3786,"Olivette, MO"
"Baldwinsville, NY",Baldwinsville,NY,43.157,-76.3318,"Baldwinsville, NY"
"Sound Beach, NY",Sound Beach,NY,40.9578,-72.9726,"Sound Beach, NY"
"Winters, CA",Winters,CA,38.532,-121.9781,"Winters, CA"
"Aibonito, PR",Aibonito,PR,18.1398,-66.2659,"Aibonito, PR"
"Glenside, PA",Glenside,PA,40.1032,-75.1517,"Glenside, PA"
"Breckenridge, CO",Breckenridge,CO,39.4995,-106.0433,"Breckenridge, CO"
"Interlaken, CA",Interlaken,CA,36.9505,-121.7363,"Interlaken, CA"
"Southgate, FL",Southgate,FL,27.3082,-82.5096,"Southgate, FL"
"Medina, NY",Medina,NY,43.2197,-78.3888,"Medina, NY"
"Strathmore, NJ",Strathmore,NJ,40.4018,-74.2193,"Strathmore, NJ"
"Greenville, NY",Greenville,NY,40.9981,-73.8194,"Greenville, NY"
"Seville, OH",Seville,OH,41.0208,-81.8671,"Seville, OH"
"Kenai, AK",Kenai,AK,60.5619,-151.1985,"Kenai, AK"
"Wilson, PA",Wilson,PA,40.6844,-75.2407,"Wilson, PA"
"Carnegie, PA",Carnegie,PA,40.408,-80.0861,"Carnegie, PA"
"Aubrey, TX",Aubrey,TX,33.2872,-96.9622,"Aubrey, TX"
"Pittston, PA",Pittston,PA,41.3274,-75.7885,"Pittston, PA"
"Holly Springs, MS",Holly Springs,MS,34.7768,-89.4466,"Holly Springs, MS"
"Rio Bravo, TX",Rio Bravo,TX,27.3648,-99.482,"Rio Bravo, TX"
"Withamsville, OH",Withamsville,OH,39.0628,-84.2808,"Withamsville, OH"
"Kaufman, TX",Kaufman,TX,32.5769,-96.316,"Kaufman, TX"
"Campbell, OH",Campbell,OH,41.0777,-80.5904,"Campbell, OH"
"Guadalupe, CA",Guadalupe,CA,34.9608,-120.5735,"Guadalupe, CA"
"Providence, UT",Providence,UT,41.7033,-111.8121,"Providence, UT"
"Milan, MI",Milan,MI,42.0816,-83.6853,"Milan, MI"
"Oroville East, CA",Oroville East,CA,39.4947,-121.4866,"Oroville East, CA"
"Estes Park, CO",Estes Park,CO,40.3699,-105.5216,"Estes Park, CO"
"Waite Park, MN",Waite Park,MN,45.5313,-94.2528,"Waite Park, MN"
"Antigo, WI",Antigo,WI,45.1413,-89.1556,"Antigo, WI"
"Park City, KS",Park City,KS,37.8103,-97.3255,"Park City, KS"
"Forsyth, MO",Forsyth,MO,36.686,-93.1016,"Forsyth, MO"
"McGregor, FL",McGregor,FL,26.5611,-81.9134,"McGregor, FL"
"Cheraw, SC",Cheraw,SC,34.6955,-79.9085,"Cheraw, SC"
"Swainsboro, GA",Swainsboro,GA,32.5866,-82.3345,"Swainsboro, GA"
"Jasper, TX",Jasper,TX,30.9221,-93.9947,"Jasper, TX"
"Wynne, AR",Wynne,AR,35.2322,-90.7894,"Wynne, AR"
"Round Lake Park, IL",Round Lake Park,IL,42.3309,-88.075,"Round Lake Park, IL"
"Quarryville, PA",Quarryville,PA,39.8957,-76.1617,"Quarryville, PA"
"Salida, CO",Salida,CO,38.53,-105.9981,"Salida, CO"
"South Boston, VA",South Boston,VA,36.7132,-78.9135,"South Boston, VA"
"Citrus Hills, FL",Citrus Hills,FL,28.887,-82.4312,"Citrus Hills, FL"
"Albion, NY",Albion,NY,43.246,-78.1902,"Albion, NY"
"Wading River, NY",Wading River,NY,40.9464,-72.823,"Wading River, NY"
"Salem, IL",Salem,IL,38.6279,-88.959,"Salem, IL"
"Boyes Hot Springs, CA",Boyes Hot Springs,CA,38.3126,-122.4888,"Boyes Hot Springs, CA"
"Payette, ID",Payette,ID,44.0788,-116.9255,"Payette, ID"
"Grove, OK",Grove,OK,36.593,-94.7879,"Grove, OK"
"Gettysburg, PA",Gettysburg,PA,39.8304,-77.2339,"Gettysburg, PA"
"Highlands, TX",Highlands,TX,29.813,-95.0577,"Highlands, TX"
"Welcome, SC",Welcome,SC,34.8204,-82.46,"Welcome, SC"
"Kasson, MN",Kasson,MN,44.0333,-92.7482,"Kasson, MN"
"Granite Falls, WA",Granite Falls,WA,48.0874,-121.9706,"Granite Falls, WA"
"Creston, IA",Creston,IA,41.0597,-94.365,"Creston, IA"
"Clear Lake, IA",Clear Lake,IA,43.1346,-93.374,"Clear Lake, IA"
"Steele Creek, AK",Steele Creek,AK,64.9295,-147.3955,"Steele Creek, AK"
"Fort Scott, KS",Fort Scott,KS,37.8283,-94.7038,"Fort Scott, KS"
"Fanwood, NJ",Fanwood,NJ,40.6417,-74.3857,"Fanwood, NJ"
"Pukalani, HI",Pukalani,HI,20.8329,-156.3415,"Pukalani, HI"
"Hornsby Bend, TX",Hornsby Bend,TX,30.245,-97.5833,"Hornsby Bend, TX"
"Carbondale, CO",Carbondale,CO,39.3949,-107.2147,"Carbondale, CO"
"Robinwood, MD",Robinwood,MD,39.6266,-77.663,"Robinwood, MD"
"Perry, IA",Perry,IA,41.8387,-94.0937,"Perry, IA"
"Sebastopol, CA",Sebastopol,CA,38.4001,-122.8276,"Sebastopol, CA"
"Webster City, IA",Webster City,IA,42.4623,-93.8167,"Webster City, IA"
"Hastings, MI",Hastings,MI,42.6498,-85.2887,"Hastings, MI"
"Plain City, UT",Plain City,UT,41.307,-112.0877,"Plain City, UT"
"Indiantown, FL",Indiantown,FL,27.0375,-80.4913,"Indiantown, FL"
"Fort Dix, NJ",Fort Dix,NJ,40.006,-74.6089,"Fort Dix, NJ"
"Collinsville, VA",Collinsville,VA,36.7215,-79.9121,"Collinsville, VA"
"Holtville, CA",Holtville,CA,32.813,-115.378,"Holtville, CA"
"Wellington, KS",Wellington,KS,37.2622,-97.4282,"Wellington, KS"
"Piñon Hills, CA",Piñon Hills,CA,34.4438,-117.6214,"Piñon Hills, CA"
"Auburn, GA",Auburn,GA,34.0157,-83.8319,"Auburn, GA"
"Thurmont, MD",Thurmont,MD,39.621,-77.4076,"Thurmont, MD"
"Old Jefferson, LA",Old Jefferson,LA,30.3776,-91.006,"Old Jefferson, LA"
"North Patchogue, NY",North Patchogue,NY,40.7833,-73.0234,"North Patchogue, NY"
"Brighton, MI",Brighton,MI,42.5298,-83.7847,"Brighton, MI"
"Oakdale, LA",Oakdale,LA,30.8157,-92.6542,"Oakdale, LA"
"San Antonio, PR",San Antonio,PR,18.4468,-66.3002,"San Antonio, PR"
"Lamar, CO",Lamar,CO,38.0739,-102.6153,"Lamar, CO"
"Butler, NJ",Butler,NJ,40.9989,-74.3471,"Butler, NJ"
"Chehalis, WA",Chehalis,WA,46.6638,-122.965,"Chehalis, WA"
"Etowah, NC",Etowah,NC,35.3061,-82.5902,"Etowah, NC"
"East Franklin, NJ",East Franklin,NJ,40.4933,-74.4711,"East Franklin, NJ"
"Waller, WA",Waller,WA,47.2035,-122.3699,"Waller, WA"
"Windsor, WI",Windsor,WI,43.2406,-89.2952,"Windsor, WI"
"Scotia, NY",Scotia,NY,42.8321,-73.9607,"Scotia, NY"
"Marshfield, MO",Marshfield,MO,37.3414,-92.9116,"Marshfield, MO"
"Devils Lake, ND",Devils Lake,ND,48.1131,-98.875,"Devils Lake, ND"
"River Oaks, TX",River Oaks,TX,32.7767,-97.3984,"River Oaks, TX"
"Waupaca, WI",Waupaca,WI,44.3506,-89.0719,"Waupaca, WI"
"Wapato, WA",Wapato,WA,46.4435,-120.4215,"Wapato, WA"
"South Beloit, IL",South Beloit,IL,42.4822,-89.0248,"South Beloit, IL"
"Baldwin Harbor, NY",Baldwin Harbor,NY,40.6296,-73.6025,"Baldwin Harbor, NY"
"Kula, HI",Kula,HI,20.7706,-156.3284,"Kula, HI"
"Broadview, IL",Broadview,IL,41.8584,-87.8562,"Broadview, IL"
"Cushing, OK",Cushing,OK,35.9798,-96.7602,"Cushing, OK"
"Pike Creek, DE",Pike Creek,DE,39.7485,-75.6953,"Pike Creek, DE"
"Milan, TN",Milan,TN,35.9126,-88.7554,"Milan, TN"
"Senatobia, MS",Senatobia,MS,34.6081,-89.9762,"Senatobia, MS"
"Juncos, PR",Juncos,PR,18.2264,-65.9163,"Juncos, PR"
"Sioux Center, IA",Sioux Center,IA,43.0748,-96.1707,"Sioux Center, IA"
"Calumet Park, IL",Calumet Park,IL,41.665,-87.6578,"Calumet Park, IL"
"Escalon, CA",Escalon,CA,37.7912,-120.9982,"Escalon, CA"
"Luquillo, PR",Luquillo,PR,18.3735,-65.7218,"Luquillo, PR"
"Lake Shore, WA",Lake Shore,WA,45.6911,-122.6911,"Lake Shore, WA"
"Pulaski, TN",Pulaski,TN,35.1933,-87.035,"Pulaski, TN"
"Emerson, NJ",Emerson,NJ,40.9748,-74.0239,"Emerson, NJ"
"Bernardsville, NJ",Bernardsville,NJ,40.7268,-74.5918,"Bernardsville, NJ"
"Caribou, ME",Caribou,ME,46.8662,-67.9919,"Caribou, ME"
"Tuttle, OK",Tuttle,OK,35.3069,-97.7562,"Tuttle, OK"
"LaFayette, GA",LaFayette,GA,34.7088,-85.2815,"LaFayette, GA"
"Palmyra, PA",Palmyra,PA,40.31,-76.5945,"Palmyra, PA"
"Joshua Tree, CA",Joshua Tree,CA,34.1236,-116.3128,"Joshua Tree, CA"
"Leola, PA",Leola,PA,40.0915,-76.1891,"Leola, PA"
"Dayton, NJ",Dayton,NJ,40.3815,-74.5137,"Dayton, NJ"
"Inwood, FL",Inwood,FL,28.0391,-81.7677,"Inwood, FL"
"Glen Ridge, NJ",Glen Ridge,NJ,40.8041,-74.2043,"Glen Ridge, NJ"
"Plumas Lake, CA",Plumas Lake,CA,38.9924,-121.558,"Plumas Lake, CA"
"Hales Corners, WI",Hales Corners,WI,42.941,-88.0491,"Hales Corners, WI"
"Hughson, CA",Hughson,CA,37.602,-120.866,"Hughson, CA"
"Scappoose, OR",Scappoose,OR,45.7564,-122.8771,"Scappoose, OR"
"McCook, NE",McCook,NE,40.2046,-100.6214,"McCook, NE"
"Lago Vista, TX",Lago Vista,TX,30.4519,-97.9908,"Lago Vista, TX"
"Columbia Falls, MT",Columbia Falls,MT,48.3708,-114.1903,"Columbia Falls, MT"
"Dry Run, OH",Dry Run,OH,39.1049,-84.3312,"Dry Run, OH"
"Jackson, CA",Jackson,CA,38.3485,-120.7728,"Jackson, CA"
"Marshall, MI",Marshall,MI,42.2617,-84.9597,"Marshall, MI"
"Montrose, VA",Montrose,VA,37.52,-77.3772,"Montrose, VA"
"Albertville, MN",Albertville,MN,45.2364,-93.6618,"Albertville, MN"
"Porters Neck, NC",Porters Neck,NC,34.2942,-77.7695,"Porters Neck, NC"
"Gold River, CA",Gold River,CA,38.6268,-121.2488,"Gold River, CA"
"Berlin, NJ",Berlin,NJ,39.7915,-74.9375,"Berlin, NJ"
"Delafield, WI",Delafield,WI,43.072,-88.3913,"Delafield, WI"
"Mount Horeb, WI",Mount Horeb,WI,43.006,-89.7317,"Mount Horeb, WI"
"Big Stone Gap, VA",Big Stone Gap,VA,36.8626,-82.7769,"Big Stone Gap, VA"
"Gonzales, TX",Gonzales,TX,29.5126,-97.4472,"Gonzales, TX"
"Pikeville, KY",Pikeville,KY,37.4807,-82.5262,"Pikeville, KY"
"Haddon Heights, NJ",Haddon Heights,NJ,39.8791,-75.0645,"Haddon Heights, NJ"
"Page, AZ",Page,AZ,36.9426,-111.5071,"Page, AZ"
"Fairfax, CA",Fairfax,CA,37.9886,-122.5952,"Fairfax, CA"
"Yreka, CA",Yreka,CA,41.7292,-122.6312,"Yreka, CA"
"Benton, IL",Benton,IL,38.011,-88.9179,"Benton, IL"
"Norwich, NY",Norwich,NY,42.5333,-75.5227,"Norwich, NY"
"Marengo, IL",Marengo,IL,42.2312,-88.6153,"Marengo, IL"
"Fairlawn, OH",Fairlawn,OH,41.127,-81.6215,"Fairlawn, OH"
"Robinson, IL",Robinson,IL,39.0089,-87.7333,"Robinson, IL"
"Gurabo, PR",Gurabo,PR,18.2529,-65.9786,"Gurabo, PR"
"Tyrone, GA",Tyrone,GA,33.4753,-84.5941,"Tyrone, GA"
"North Star, DE",North Star,DE,39.755,-75.7331,"North Star, DE"
"Purcell, OK",Purcell,OK,35.018,-97.3747,"Purcell, OK"
"Lowell, MI",Lowell,MI,42.9351,-85.3457,"Lowell, MI"
"Hatboro, PA",Hatboro,PA,40.1775,-75.1054,"Hatboro, PA"
"Landen, OH",Landen,OH,39.3153,-84.277,"Landen, OH"
"Dos Palos, CA",Dos Palos,CA,36.9854,-120.6336,"Dos Palos, CA"
"Oceano, CA",Oceano,CA,35.1019,-120.609,"Oceano, CA"
"Sappington, MO",Sappington,MO,38.526,-90.373,"Sappington, MO"
"McCordsville, IN",McCordsville,IN,39.8967,-85.9209,"McCordsville, IN"
"Silvis, IL",Silvis,IL,41.4976,-90.4101,"Silvis, IL"
"Newport, AR",Newport,AR,35.6234,-91.2322,"Newport, AR"
"Southwood Acres, CT",Southwood Acres,CT,41.961,-72.5719,"Southwood Acres, CT"
"Mount Shasta, CA",Mount Shasta,CA,41.3206,-122.315,"Mount Shasta, CA"
"Ojai, CA",Ojai,CA,34.4487,-119.2469,"Ojai, CA"
"Monticello, NY",Monticello,NY,41.6522,-74.6876,"Monticello, NY"
"Villa Hills, KY",Villa Hills,KY,39.0656,-84.595,"Villa Hills, KY"
"St. Gabriel, LA",St. Gabriel,LA,30.2537,-91.1013,"St. Gabriel, LA"
"Lander, WY",Lander,WY,42.8313,-108.7599,"Lander, WY"
"Palmer, AK",Palmer,AK,61.5971,-149.1147,"Palmer, AK"
"Dock Junction, GA",Dock Junction,GA,31.2031,-81.5156,"Dock Junction, GA"
"Keystone Heights, FL",Keystone Heights,FL,29.7812,-82.034,"Keystone Heights, FL"
"Waikele, HI",Waikele,HI,21.4025,-158.0058,"Waikele, HI"
